catalog,title,field,modified
Medicaid,"State Medicaid and CHIP Applications, Eligibility Determinations, and Enrollment Data",total_medicaid_enrollment__footnotes,2025-06-27
Medicaid,"State Medicaid and CHIP Applications, Eligibility Determinations, and Enrollment Data",total_chip_enrollment,2025-06-27
Medicaid,"State Medicaid and CHIP Applications, Eligibility Determinations, and Enrollment Data",total_chip_enrollment__footnotes,2025-06-27
Medicaid,"State Medicaid and CHIP Applications, Eligibility Determinations, and Enrollment Data",total_adult_medicaid_enrollment,2025-06-27
Medicaid,"State Medicaid and CHIP Applications, Eligibility Determinations, and Enrollment Data",total_adult_medicaid_enrollment__footnotes,2025-06-27
Medicaid,"State Medicaid and CHIP Applications, Eligibility Determinations, and Enrollment Data",total_medicaid_and_chip_determinations_processed_in_less_th_1e84,2025-06-27
Medicaid,"State Medicaid and CHIP Applications, Eligibility Determinations, and Enrollment Data",total_medicaid_and_chip_determinations_processed_in_less_th_46c2,2025-06-27
Medicaid,"State Medicaid and CHIP Applications, Eligibility Determinations, and Enrollment Data",total_medicaid_and_chip_determinations_processed_between_24_756e,2025-06-27
Medicaid,"State Medicaid and CHIP Applications, Eligibility Determinations, and Enrollment Data",total_medicaid_and_chip_determinations_processed_between_24_cf22,2025-06-27
Medicaid,"State Medicaid and CHIP Applications, Eligibility Determinations, and Enrollment Data",total_medicaid_and_chip_determinations_processed_between_8__a7a5,2025-06-27
Medicaid,"State Medicaid and CHIP Applications, Eligibility Determinations, and Enrollment Data",total_medicaid_and_chip_determinations_processed_between_8__e6e5,2025-06-27
Medicaid,"State Medicaid and CHIP Applications, Eligibility Determinations, and Enrollment Data",total_medicaid_and_chip_determinations_processed_between_31_a42c,2025-06-27
Medicaid,"State Medicaid and CHIP Applications, Eligibility Determinations, and Enrollment Data",total_medicaid_and_chip_determinations_processed_between_31_49fa,2025-06-27
Medicaid,"State Medicaid and CHIP Applications, Eligibility Determinations, and Enrollment Data",total_medicaid_and_chip_determinations_processed_in_more_th_a7ec,2025-06-27
Medicaid,"State Medicaid and CHIP Applications, Eligibility Determinations, and Enrollment Data",total_medicaid_and_chip_determinations_processed_in_more_th_bfce,2025-06-27
Medicaid,"State Medicaid and CHIP Applications, Eligibility Determinations, and Enrollment Data",total_call_center_volume_number_of_calls,2025-06-27
Medicaid,"State Medicaid and CHIP Applications, Eligibility Determinations, and Enrollment Data",total_call_center_volume_number_of_calls__footnotes,2025-06-27
Medicaid,"State Medicaid and CHIP Applications, Eligibility Determinations, and Enrollment Data",average_call_center_wait_time_minutes,2025-06-27
Medicaid,"State Medicaid and CHIP Applications, Eligibility Determinations, and Enrollment Data",average_call_center_wait_time_minutes__footnotes,2025-06-27
Medicaid,"State Medicaid and CHIP Applications, Eligibility Determinations, and Enrollment Data",average_call_center_abandonment_rate,2025-06-27
Medicaid,"State Medicaid and CHIP Applications, Eligibility Determinations, and Enrollment Data",average_call_center_abandonment_rate__footnotes,2025-06-27
Medicaid,ACA Federal Upper Limits,product_group,2025-06-27
Medicaid,ACA Federal Upper Limits,ingredient,2025-06-27
Medicaid,ACA Federal Upper Limits,strength,2025-06-27
Medicaid,ACA Federal Upper Limits,dosage,2025-06-27
Medicaid,ACA Federal Upper Limits,route,2025-06-27
Medicaid,ACA Federal Upper Limits,mdr_unit_type,2025-06-27
Medicaid,ACA Federal Upper Limits,weighted_average_of_amps,2025-06-27
Medicaid,ACA Federal Upper Limits,aca_ful,2025-06-27
Medicaid,ACA Federal Upper Limits,package_size,2025-06-27
Medicaid,ACA Federal Upper Limits,ndc,2025-06-27
Medicaid,ACA Federal Upper Limits,arated,2025-06-27
Medicaid,ACA Federal Upper Limits,multiplier_greater_than_175_percent_of_weighted_avg_of_amps,2025-06-27
Medicaid,ACA Federal Upper Limits,year,2025-06-27
Medicaid,ACA Federal Upper Limits,month,2025-06-27
Medicaid,State Medicaid and CHIP Eligibility Processing Data,state_abbreviation,2025-06-27
Medicaid,State Medicaid and CHIP Eligibility Processing Data,state_name,2025-06-27
Medicaid,State Medicaid and CHIP Eligibility Processing Data,reporting_period,2025-06-27
Medicaid,State Medicaid and CHIP Eligibility Processing Data,original_or_updated,2025-06-27
Medicaid,State Medicaid and CHIP Eligibility Processing Data,beneficiaries_with_a_renewal_initiated,2025-06-27
Medicaid,State Medicaid and CHIP Eligibility Processing Data,beneficiaries_with_a_renewal_initiated__footnotes,2025-06-27
Medicaid,State Medicaid and CHIP Eligibility Processing Data,beneficiaries_with_a_renewal_due,2025-06-27
Medicaid,State Medicaid and CHIP Eligibility Processing Data,beneficiaries_with_a_renewal_due__footnotes,2025-06-27
Medicaid,State Medicaid and CHIP Eligibility Processing Data,beneficiaries_whose_coverage_was_renewed_total,2025-06-27
Medicaid,State Medicaid and CHIP Eligibility Processing Data,beneficiaries_whose_coverage_was_renewed_total__footnotes,2025-06-27
Medicaid,State Medicaid and CHIP Eligibility Processing Data,beneficiaries_whose_coverage_was_renewed_on_an_ex_parte_basis,2025-06-27
Medicaid,State Medicaid and CHIP Eligibility Processing Data,beneficiaries_whose_coverage_was_renewed_on_an_ex_parte_bas_6356,2025-06-27
Medicaid,State Medicaid and CHIP Eligibility Processing Data,beneficiaries_whose_coverage_was_renewed_based_on_a_renewal_form,2025-06-27
Medicaid,State Medicaid and CHIP Eligibility Processing Data,beneficiaries_whose_coverage_was_renewed_based_on_a_renewal_a744,2025-06-27
Medicaid,State Medicaid and CHIP Eligibility Processing Data,beneficiaries_disenrolled_at_renewal_total,2025-06-27
Medicaid,State Medicaid and CHIP Eligibility Processing Data,beneficiaries_disenrolled_at_renewal_total__footnotes,2025-06-27
Medicaid,State Medicaid and CHIP Eligibility Processing Data,beneficiaries_determined_ineligible_at_renewal,2025-06-27
Medicaid,State Medicaid and CHIP Eligibility Processing Data,beneficiaries_determined_ineligible_at_renewal__footnotes,2025-06-27
Medicaid,State Medicaid and CHIP Eligibility Processing Data,beneficiaries_disenrolled_for_procedural_reasons_at_renewal,2025-06-27
Medicaid,State Medicaid and CHIP Eligibility Processing Data,beneficiaries_disenrolled_for_procedural_reasons_at_renewal_7828,2025-06-27
Medicaid,State Medicaid and CHIP Eligibility Processing Data,beneficiaries_with_a_pending_renewal,2025-06-27
Medicaid,State Medicaid and CHIP Eligibility Processing Data,beneficiaries_with_a_pending_renewal__footnotes,2025-06-27
Medicaid,Separate CHIP Enrollment by Month and State,state_abbreviation,2025-06-27
Medicaid,Separate CHIP Enrollment by Month and State,coverage_month,2025-06-27
Medicaid,Separate CHIP Enrollment by Month and State,tmsis_data_through_month,2025-06-27
Medicaid,Separate CHIP Enrollment by Month and State,schip_enrollment,2025-06-27
Medicaid,Separate CHIP Enrollment by Month and State,data_notes,2025-06-27
Medicaid,State Medicaid and CHIP Test,state_abbreviation,2025-06-25
Medicaid,State Medicaid and CHIP Test,state_name,2025-06-25
Medicaid,State Medicaid and CHIP Test,reporting_period,2025-06-25
Medicaid,State Medicaid and CHIP Test,state_expanded_medicaid,2025-06-25
Medicaid,State Medicaid and CHIP Test,preliminary_or_updated,2025-06-25
Medicaid,State Medicaid and CHIP Test,final_report,2025-06-25
Medicaid,State Medicaid and CHIP Test,new_applications_submitted_to_medicaid_and_chip_agencies,2025-06-25
Medicaid,State Medicaid and CHIP Test,new_applications_submitted_to_medicaid_and_chip_agencies__f_85d7,2025-06-25
Medicaid,State Medicaid and CHIP Test,applications_for_financial_assistance_submitted_to_the_stat_104d,2025-06-25
Medicaid,State Medicaid and CHIP Test,applications_for_financial_assistance_submitted_to_the_stat_c640,2025-06-25
Medicaid,State Medicaid and CHIP Test,total_applications_for_financial_assistance_submitted_at_st_d6fa,2025-06-25
Medicaid,State Medicaid and CHIP Test,total_applications_for_financial_assistance_submitted_at_st_9919,2025-06-25
Medicaid,State Medicaid and CHIP Test,individuals_determined_eligible_for_medicaid_at_application,2025-06-25
Medicaid,State Medicaid and CHIP Test,individuals_determined_eligible_for_medicaid_at_application_4f96,2025-06-25
Medicaid,State Medicaid and CHIP Test,individuals_determined_eligible_for_chip_at_application,2025-06-25
Medicaid,State Medicaid and CHIP Test,individuals_determined_eligible_for_chip_at_application__fo_e28a,2025-06-25
Medicaid,State Medicaid and CHIP Test,total_medicaid_and_chip_determinations,2025-06-25
Medicaid,State Medicaid and CHIP Test,total_medicaid_and_chip_determinations__footnotes,2025-06-25
Medicaid,State Medicaid and CHIP Test,medicaid_and_chip_child_enrollment,2025-06-25
Medicaid,State Medicaid and CHIP Test,medicaid_and_chip_child_enrollment__footnotes,2025-06-25
Medicaid,State Medicaid and CHIP Test,total_medicaid_and_chip_enrollment,2025-06-25
Medicaid,State Medicaid and CHIP Test,total_medicaid_and_chip_enrollment__footnotes,2025-06-25
Medicaid,State Medicaid and CHIP Test,total_medicaid_enrollment,2025-06-25
Medicaid,State Medicaid and CHIP Test,total_medicaid_enrollment__footnotes,2025-06-25
Medicaid,State Medicaid and CHIP Test,total_chip_enrollment,2025-06-25
Medicaid,State Medicaid and CHIP Test,total_chip_enrollment__footnotes,2025-06-25
Medicaid,State Medicaid and CHIP Test,total_adult_medicaid_enrollment,2025-06-25
Medicaid,State Medicaid and CHIP Test,total_adult_medicaid_enrollment__footnotes,2025-06-25
Medicaid,State Medicaid and CHIP Test,total_medicaid_and_chip_determinations_processed_in_less_th_1e84,2025-06-25
Medicaid,State Medicaid and CHIP Test,total_medicaid_and_chip_determinations_processed_in_less_th_46c2,2025-06-25
Medicaid,State Medicaid and CHIP Test,total_medicaid_and_chip_determinations_processed_between_24_756e,2025-06-25
Medicaid,State Medicaid and CHIP Test,total_medicaid_and_chip_determinations_processed_between_24_cf22,2025-06-25
Medicaid,State Medicaid and CHIP Test,total_medicaid_and_chip_determinations_processed_between_8__a7a5,2025-06-25
Medicaid,State Medicaid and CHIP Test,total_medicaid_and_chip_determinations_processed_between_8__e6e5,2025-06-25
Medicaid,State Medicaid and CHIP Test,total_medicaid_and_chip_determinations_processed_between_31_a42c,2025-06-25
Medicaid,State Medicaid and CHIP Test,total_medicaid_and_chip_determinations_processed_between_31_49fa,2025-06-25
Medicaid,State Medicaid and CHIP Test,total_medicaid_and_chip_determinations_processed_in_more_th_a7ec,2025-06-25
Medicaid,State Medicaid and CHIP Test,total_medicaid_and_chip_determinations_processed_in_more_th_bfce,2025-06-25
Medicaid,State Medicaid and CHIP Test,total_call_center_volume_number_of_calls,2025-06-25
Medicaid,State Medicaid and CHIP Test,total_call_center_volume_number_of_calls__footnotes,2025-06-25
Medicaid,State Medicaid and CHIP Test,average_call_center_wait_time_minutes,2025-06-25
Medicaid,State Medicaid and CHIP Test,average_call_center_wait_time_minutes__footnotes,2025-06-25
Medicaid,State Medicaid and CHIP Test,average_call_center_abandonment_rate,2025-06-25
Medicaid,State Medicaid and CHIP Test,average_call_center_abandonment_rate__footnotes,2025-06-25
Medicaid,First Time NADAC Rates,drug_product,2025-06-23
Medicaid,First Time NADAC Rates,brief_indicationdescription,2025-06-23
Medicaid,First Time NADAC Rates,drug_class,2025-06-23
Medicaid,First Time NADAC Rates,package_size,2025-06-23
Medicaid,First Time NADAC Rates,ncpdp_billing_unit_standard,2025-06-23
Medicaid,First Time NADAC Rates,nadac_rate,2025-06-23
Medicaid,First Time NADAC Rates,number_of_active_ndcs_within_the_rategroup_that_are_on_the__0bb0,2025-06-23
Medicaid,First Time NADAC Rates,primary_reason_code,2025-06-23
Medicaid,First Time NADAC Rates,as_of_date,2025-06-23
Medicaid,First Time NADAC Rates,classification_for_rate_setting,2025-06-23
Medicaid,Monthly Enrollment - Test,state_abbreviation,2025-05-23
Medicaid,Monthly Enrollment - Test,state_name,2025-05-23
Medicaid,Monthly Enrollment - Test,reporting_period,2025-05-23
Medicaid,Monthly Enrollment - Test,state_expanded_medicaid,2025-05-23
Medicaid,Monthly Enrollment - Test,preliminary_or_updated,2025-05-23
Medicaid,Monthly Enrollment - Test,final_report,2025-05-23
Medicaid,Monthly Enrollment - Test,new_applications_submitted_to_medicaid_and_chip_agencies,2025-05-23
Medicaid,Monthly Enrollment - Test,new_applications_submitted_to_medicaid_and_chip_agencies__f_85d7,2025-05-23
Medicaid,Monthly Enrollment - Test,applications_for_financial_assistance_submitted_to_the_stat_104d,2025-05-23
Medicaid,Monthly Enrollment - Test,applications_for_financial_assistance_submitted_to_the_stat_c640,2025-05-23
Medicaid,Monthly Enrollment - Test,total_applications_for_financial_assistance_submitted_at_st_d6fa,2025-05-23
Medicaid,Monthly Enrollment - Test,total_applications_for_financial_assistance_submitted_at_st_9919,2025-05-23
Medicaid,Monthly Enrollment - Test,individuals_determined_eligible_for_medicaid_at_application,2025-05-23
Medicaid,Monthly Enrollment - Test,individuals_determined_eligible_for_medicaid_at_application_4f96,2025-05-23
Medicaid,Monthly Enrollment - Test,individuals_determined_eligible_for_chip_at_application,2025-05-23
Medicaid,Monthly Enrollment - Test,individuals_determined_eligible_for_chip_at_application__fo_e28a,2025-05-23
Medicaid,Monthly Enrollment - Test,total_medicaid_and_chip_determinations,2025-05-23
Medicaid,Monthly Enrollment - Test,total_medicaid_and_chip_determinations__footnotes,2025-05-23
Medicaid,Monthly Enrollment - Test,medicaid_and_chip_child_enrollment,2025-05-23
Medicaid,Monthly Enrollment - Test,medicaid_and_chip_child_enrollment__footnotes,2025-05-23
Medicaid,Monthly Enrollment - Test,total_medicaid_and_chip_enrollment,2025-05-23
Medicaid,Monthly Enrollment - Test,total_medicaid_and_chip_enrollment__footnotes,2025-05-23
Medicaid,Monthly Enrollment - Test,total_medicaid_enrollment,2025-05-23
Medicaid,Monthly Enrollment - Test,total_medicaid_enrollment__footnotes,2025-05-23
Medicaid,Monthly Enrollment - Test,total_chip_enrollment,2025-05-23
Medicaid,Monthly Enrollment - Test,total_chip_enrollment__footnotes,2025-05-23
Medicaid,Monthly Enrollment - Test,total_adult_medicaid_enrollment,2025-05-23
Medicaid,Monthly Enrollment - Test,total_adult_medicaid_enrollment__footnotes,2025-05-23
Medicaid,Monthly Enrollment - Test,total_medicaid_and_chip_determinations_processed_in_less_th_1e84,2025-05-23
Medicaid,Monthly Enrollment - Test,total_medicaid_and_chip_determinations_processed_in_less_th_46c2,2025-05-23
Medicaid,Monthly Enrollment - Test,total_medicaid_and_chip_determinations_processed_between_24_756e,2025-05-23
Medicaid,Monthly Enrollment - Test,total_medicaid_and_chip_determinations_processed_between_24_cf22,2025-05-23
Medicaid,Monthly Enrollment - Test,total_medicaid_and_chip_determinations_processed_between_8__a7a5,2025-05-23
Medicaid,Monthly Enrollment - Test,total_medicaid_and_chip_determinations_processed_between_8__e6e5,2025-05-23
Medicaid,Monthly Enrollment - Test,total_medicaid_and_chip_determinations_processed_between_31_a42c,2025-05-23
Medicaid,Monthly Enrollment - Test,total_medicaid_and_chip_determinations_processed_between_31_49fa,2025-05-23
Medicaid,Monthly Enrollment - Test,total_medicaid_and_chip_determinations_processed_in_more_th_a7ec,2025-05-23
Medicaid,Monthly Enrollment - Test,total_medicaid_and_chip_determinations_processed_in_more_th_bfce,2025-05-23
Medicaid,Monthly Enrollment - Test,total_call_center_volume_number_of_calls,2025-05-23
Medicaid,Monthly Enrollment - Test,total_call_center_volume_number_of_calls__footnotes,2025-05-23
Medicaid,Monthly Enrollment - Test,average_call_center_wait_time_minutes,2025-05-23
Medicaid,Monthly Enrollment - Test,average_call_center_wait_time_minutes__footnotes,2025-05-23
Medicaid,Monthly Enrollment - Test,average_call_center_abandonment_rate,2025-05-23
Medicaid,Monthly Enrollment - Test,average_call_center_abandonment_rate__footnotes,2025-05-23
Medicaid,Medicaid Enterprise System Datatable,implementation_year,2025-05-21
Medicaid,Medicaid Enterprise System Datatable,policyupdate_type,2025-05-21
Medicaid,Medicaid Enterprise System Datatable,policyupdate_title,2025-05-21
Medicaid,Medicaid Enterprise System Datatable,potential_mes_impact,2025-05-21
Medicaid,Medicaid Enterprise System Datatable,statute_or_regulation_citation,2025-05-21
Medicaid,Medicaid Enterprise System Datatable,compliance_month,2025-05-21
Medicaid,Medicaid Enterprise System Datatable,compliance_day,2025-05-21
Medicaid,Medicaid Enterprise System Datatable,type_of_potential_system_impact,2025-05-21
Medicaid,Medicaid Enterprise System Datatable,category_of_potential_impact,2025-05-21
Medicaid,Medicaid Enterprise System Datatable,link_to__source_document,2025-05-21
Medicaid,Medicaid Enterprise System Datatable,impact_to_medicaid_chip_andor_bhp,2025-05-21
Medicaid,Medicaid Enterprise System Datatable,tshirt_size,2025-05-21
Medicaid,Medicaid Enterprise System Datatable,certification_activities_required,2025-05-21
Medicaid,Drug AMP Reporting - Monthly,labeler_name,2025-05-09
Medicaid,Drug AMP Reporting - Monthly,ndc,2025-05-09
Medicaid,Drug AMP Reporting - Monthly,fda_product_name,2025-05-09
Medicaid,Drug AMP Reporting - Monthly,status,2025-05-09
Medicaid,Drug AMP Reporting - Monthly,year,2025-05-09
Medicaid,Drug AMP Reporting - Monthly,month,2025-05-09
Medicaid,Drug Products in the Medicaid Drug Rebate Program,year,2025-05-07
Medicaid,Drug Products in the Medicaid Drug Rebate Program,quarter,2025-05-07
Medicaid,Drug Products in the Medicaid Drug Rebate Program,labeler_name,2025-05-07
Medicaid,Drug Products in the Medicaid Drug Rebate Program,ndc,2025-05-07
Medicaid,Drug Products in the Medicaid Drug Rebate Program,labeler_code,2025-05-07
Medicaid,Drug Products in the Medicaid Drug Rebate Program,product_code,2025-05-07
Medicaid,Drug Products in the Medicaid Drug Rebate Program,package_size_code,2025-05-07
Medicaid,Drug Products in the Medicaid Drug Rebate Program,drug_category,2025-05-07
Medicaid,Drug Products in the Medicaid Drug Rebate Program,drug_type_indicator,2025-05-07
Medicaid,Drug Products in the Medicaid Drug Rebate Program,termination_date,2025-05-07
Medicaid,Drug Products in the Medicaid Drug Rebate Program,unit_type,2025-05-07
Medicaid,Drug Products in the Medicaid Drug Rebate Program,units_per_pkg_size,2025-05-07
Medicaid,Drug Products in the Medicaid Drug Rebate Program,fda_approval_date,2025-05-07
Medicaid,Drug Products in the Medicaid Drug Rebate Program,market_date,2025-05-07
Medicaid,Drug Products in the Medicaid Drug Rebate Program,fda_therapeutic_equivalence_code,2025-05-07
Medicaid,Drug Products in the Medicaid Drug Rebate Program,fda_product_name,2025-05-07
Medicaid,Drug Products in the Medicaid Drug Rebate Program,clotting_factor_indicator,2025-05-07
Medicaid,Drug Products in the Medicaid Drug Rebate Program,pediatric_indicator,2025-05-07
Medicaid,Drug Products in the Medicaid Drug Rebate Program,package_size_intro_date,2025-05-07
Medicaid,Drug Products in the Medicaid Drug Rebate Program,purchased_product_date,2025-05-07
Medicaid,Drug Products in the Medicaid Drug Rebate Program,cod_status,2025-05-07
Medicaid,Drug Products in the Medicaid Drug Rebate Program,fda_application_number,2025-05-07
Medicaid,Drug Products in the Medicaid Drug Rebate Program,reactivation_date,2025-05-07
Medicaid,Drug Products in the Medicaid Drug Rebate Program,line_extension_drug_indicator,2025-05-07
Medicaid,Drug Manufacturer Contacts,labeler_code,2025-05-07
Medicaid,Drug Manufacturer Contacts,labeler_name,2025-05-07
Medicaid,Drug Manufacturer Contacts,optional_eff_date,2025-05-07
Medicaid,Drug Manufacturer Contacts,termination_date,2025-05-07
Medicaid,Drug Manufacturer Contacts,legal_contact_name,2025-05-07
Medicaid,Drug Manufacturer Contacts,legal_corporation,2025-05-07
Medicaid,Drug Manufacturer Contacts,legal_address_1,2025-05-07
Medicaid,Drug Manufacturer Contacts,legal_address_2,2025-05-07
Medicaid,Drug Manufacturer Contacts,legal_address_3,2025-05-07
Medicaid,Drug Manufacturer Contacts,legal_city,2025-05-07
Medicaid,Drug Manufacturer Contacts,legal_state,2025-05-07
Medicaid,Drug Manufacturer Contacts,legal_zip,2025-05-07
Medicaid,Drug Manufacturer Contacts,legal_phone,2025-05-07
Medicaid,Drug Manufacturer Contacts,legal_email,2025-05-07
Medicaid,Drug Manufacturer Contacts,invoice_contact,2025-05-07
Medicaid,Drug Manufacturer Contacts,invoice_corp,2025-05-07
Medicaid,Drug Manufacturer Contacts,invoice_address_1,2025-05-07
Medicaid,Drug Manufacturer Contacts,invoice_address_2,2025-05-07
Medicaid,Drug Manufacturer Contacts,invoice_address_3,2025-05-07
Medicaid,Drug Manufacturer Contacts,invoice_city,2025-05-07
Medicaid,Drug Manufacturer Contacts,invoice_state,2025-05-07
Medicaid,Drug Manufacturer Contacts,invoice_zip,2025-05-07
Medicaid,Drug Manufacturer Contacts,invoice_phone,2025-05-07
Medicaid,Drug Manufacturer Contacts,invoice_email,2025-05-07
Medicaid,Drug Manufacturer Contacts,technical_name,2025-05-07
Medicaid,Drug Manufacturer Contacts,technical_corp,2025-05-07
Medicaid,Drug Manufacturer Contacts,technical_address_1,2025-05-07
Medicaid,Drug Manufacturer Contacts,technical_address_2,2025-05-07
Medicaid,Drug Manufacturer Contacts,technical_address_3,2025-05-07
Medicaid,Drug Manufacturer Contacts,technical_city,2025-05-07
Medicaid,Drug Manufacturer Contacts,technical_state,2025-05-07
Medicaid,Drug Manufacturer Contacts,technical_zip,2025-05-07
Medicaid,Drug Manufacturer Contacts,technical_phone,2025-05-07
Medicaid,Drug Manufacturer Contacts,technical_email,2025-05-07
Medicaid,Drug Manufacturer Contacts,active_indicator,2025-05-07
Medicaid,Drug Manufacturer Contacts,filler,2025-05-07
Medicaid,Medicaid Drug Rebate Program State Contact Information,state,2025-05-07
Medicaid,Medicaid Drug Rebate Program State Contact Information,state_agency_name,2025-05-07
Medicaid,Medicaid Drug Rebate Program State Contact Information,technical_contact_name,2025-05-07
Medicaid,Medicaid Drug Rebate Program State Contact Information,technical_street_address,2025-05-07
Medicaid,Medicaid Drug Rebate Program State Contact Information,technical_city_name,2025-05-07
Medicaid,Medicaid Drug Rebate Program State Contact Information,technical_state_code,2025-05-07
Medicaid,Medicaid Drug Rebate Program State Contact Information,technical_zip_code,2025-05-07
Medicaid,Medicaid Drug Rebate Program State Contact Information,technical_phone_area_code,2025-05-07
Medicaid,Medicaid Drug Rebate Program State Contact Information,technical_phone_number,2025-05-07
Medicaid,Medicaid Drug Rebate Program State Contact Information,technical_fax_area_code,2025-05-07
Medicaid,Medicaid Drug Rebate Program State Contact Information,technical_fax_number,2025-05-07
Medicaid,Medicaid Drug Rebate Program State Contact Information,technical_agent_name,2025-05-07
Medicaid,Medicaid Drug Rebate Program State Contact Information,technical_email_address,2025-05-07
Medicaid,Medicaid Drug Rebate Program State Contact Information,rebate_contact_name,2025-05-07
Medicaid,Medicaid Drug Rebate Program State Contact Information,rebate_street_address,2025-05-07
Medicaid,Medicaid Drug Rebate Program State Contact Information,rebate_city_name,2025-05-07
Medicaid,Medicaid Drug Rebate Program State Contact Information,rebate_state_code,2025-05-07
Medicaid,Medicaid Drug Rebate Program State Contact Information,rebate_zip_code,2025-05-07
Medicaid,Medicaid Drug Rebate Program State Contact Information,rebate_phone_area_code,2025-05-07
Medicaid,Medicaid Drug Rebate Program State Contact Information,rebate_phone_number,2025-05-07
Medicaid,Medicaid Drug Rebate Program State Contact Information,rebate_fax_area_code,2025-05-07
Medicaid,Medicaid Drug Rebate Program State Contact Information,rebate_fax_number,2025-05-07
Medicaid,Medicaid Drug Rebate Program State Contact Information,rebate_agent_name,2025-05-07
Medicaid,Medicaid Drug Rebate Program State Contact Information,rebate_email_address,2025-05-07
Medicaid,Medicaid Drug Rebate Program State Contact Information,policy_contact_name,2025-05-07
Medicaid,Medicaid Drug Rebate Program State Contact Information,policy_street_address,2025-05-07
Medicaid,Medicaid Drug Rebate Program State Contact Information,policy_city_name,2025-05-07
Medicaid,Medicaid Drug Rebate Program State Contact Information,policy_state_code,2025-05-07
Medicaid,Medicaid Drug Rebate Program State Contact Information,policy_zip_code,2025-05-07
Medicaid,Medicaid Drug Rebate Program State Contact Information,policy_phone_area_code,2025-05-07
Medicaid,Medicaid Drug Rebate Program State Contact Information,policy_phone_number,2025-05-07
Medicaid,Medicaid Drug Rebate Program State Contact Information,policy_fax_area_code,2025-05-07
Medicaid,Medicaid Drug Rebate Program State Contact Information,policy_fax_number,2025-05-07
Medicaid,Medicaid Drug Rebate Program State Contact Information,policy_agent_name,2025-05-07
