catalog,title,field,modified
Medicare,ACO REACH Financial and Quality Results,RISK_ARRANGEMENT,2025-05-21
Medicare,ACO REACH Financial and Quality Results,STOP_LOSS_ELECTION,2025-05-21
Medicare,ACO REACH Financial and Quality Results,CAPITATION_ARRANGEMENT,2025-05-21
Medicare,ACO REACH Financial and Quality Results,ENHANCED_PCC_ELECTION,2025-05-21
Medicare,ACO REACH Financial and Quality Results,APO_ELECTION,2025-05-21
Medicare,ACO REACH Financial and Quality Results,ALIGNMENT_PLUS,2025-05-21
Medicare,ACO REACH Financial and Quality Results,DISCOUNT,2025-05-21
Medicare,ACO REACH Financial and Quality Results,RETENTION_WITHHOLD,2025-05-21
Medicare,ACO REACH Financial and Quality Results,UNADJ_BENCHMARK,2025-05-21
Medicare,ACO REACH Financial and Quality Results,FINAL_BENCHMARK,2025-05-21
Medicare,ACO REACH Financial and Quality Results,NORM_RISK_SCORE,2025-05-21
Medicare,ACO REACH Financial and Quality Results,CIF_CAP_RISK,2025-05-21
Medicare,ACO REACH Financial and Quality Results,HEBA_UP_AMT,2025-05-21
Medicare,ACO REACH Financial and Quality Results,HEBA_DOWN_AMT,2025-05-21
Medicare,ACO REACH Financial and Quality Results,HEBA_UP_MNTHS,2025-05-21
Medicare,ACO REACH Financial and Quality Results,HEBA_DOWN_MNTHS,2025-05-21
Medicare,ACO REACH Financial and Quality Results,SAV_RATE,2025-05-21
Medicare,ACO REACH Financial and Quality Results,TRENDED_AD_BASELINE,2025-05-21
Medicare,ACO REACH Financial and Quality Results,TRENDED_ESRD_BASELINE,2025-05-21
Medicare,ACO REACH Financial and Quality Results,REGIONAL_AD_BASELINE,2025-05-21
Medicare,ACO REACH Financial and Quality Results,REGIONAL_ESRD_BASELINE,2025-05-21
Medicare,ACO REACH Financial and Quality Results,HIST_AD_BASELINE_ADJ,2025-05-21
Medicare,ACO REACH Financial and Quality Results,HIST_ESRD_BASELINE_ADJ,2025-05-21
Medicare,ACO REACH Financial and Quality Results,TOT_COST_CARE_NET,2025-05-21
Medicare,ACO REACH Financial and Quality Results,TOT_COST_CARE,2025-05-21
Medicare,ACO REACH Financial and Quality Results,GROSS_SAVINGS,2025-05-21
Medicare,ACO REACH Financial and Quality Results,SHARED_SAVINGS,2025-05-21
Medicare,ACO REACH Financial and Quality Results,SHARED_SAVINGS_SEQ,2025-05-21
Medicare,ACO REACH Financial and Quality Results,CAP_PMT_AMT,2025-05-21
Medicare,ACO REACH Financial and Quality Results,EPCC_PMT_AMT,2025-05-21
Medicare,ACO REACH Financial and Quality Results,CLM_PMT_AMT,2025-05-21
Medicare,ACO REACH Financial and Quality Results,EXPND_DME,2025-05-21
Medicare,ACO REACH Financial and Quality Results,EXPND_HHA,2025-05-21
Medicare,ACO REACH Financial and Quality Results,EXPND_HSP,2025-05-21
Medicare,ACO REACH Financial and Quality Results,EXPND_INP_ALL,2025-05-21
Medicare,ACO REACH Financial and Quality Results,EXPND_OPD,2025-05-21
Medicare,ACO REACH Financial and Quality Results,EXPND_PB,2025-05-21
Medicare,ACO REACH Financial and Quality Results,EXPND_SNF,2025-05-21
Medicare,ACO REACH Financial and Quality Results,HIST_BY1_AD_PBPM,2025-05-21
Medicare,ACO REACH Financial and Quality Results,HIST_BY1_ESRD_PBPM,2025-05-21
Medicare,ACO REACH Financial and Quality Results,HIST_BY2_AD_PBPM,2025-05-21
Medicare,ACO REACH Financial and Quality Results,HIST_BY2_ESRD_PBPM,2025-05-21
Medicare,ACO REACH Financial and Quality Results,HIST_BY3_AD_PBPM,2025-05-21
Medicare,ACO REACH Financial and Quality Results,HIST_BY3_ESRD_PBPM,2025-05-21
Medicare,ACO REACH Financial and Quality Results,HIST_BY1_AD_RISKSCORE,2025-05-21
Medicare,ACO REACH Financial and Quality Results,HIST_BY1_ESRD_RISKSCORE,2025-05-21
Medicare,ACO REACH Financial and Quality Results,HIST_BY2_AD_RISKSCORE,2025-05-21
Medicare,ACO REACH Financial and Quality Results,HIST_BY2_ESRD_RISKSCORE,2025-05-21
Medicare,ACO REACH Financial and Quality Results,HIST_BY3_AD_RISKSCORE,2025-05-21
Medicare,ACO REACH Financial and Quality Results,HIST_BY3_ESRD_RISKSCORE,2025-05-21
Medicare,ACO REACH Financial and Quality Results,HIST_BY4_AD_RISKSCORE,2025-05-21
Medicare,ACO REACH Financial and Quality Results,HIST_BY4_ESRD_RISKSCORE,2025-05-21
Medicare,ACO REACH Financial and Quality Results,PY_AD_BLEND_MNTHS,2025-05-21
Medicare,ACO REACH Financial and Quality Results,PY_ESRD_BLEND_MNTHS,2025-05-21
Medicare,ACO REACH Financial and Quality Results,PY_AD_RATEBOOK_MNTHS,2025-05-21
Medicare,ACO REACH Financial and Quality Results,PY_ESRD_RATEBOOK_MNTHS,2025-05-21
Medicare,ACO REACH Financial and Quality Results,PY_AD_BLEND_RISKSCORE,2025-05-21
Medicare,ACO REACH Financial and Quality Results,PY_ESRD_BLEND_RISKSCORE,2025-05-21
Medicare,ACO REACH Financial and Quality Results,PY_AD_RATEBOOK_RISKSCORE,2025-05-21
Medicare,ACO REACH Financial and Quality Results,PY_ESRD_RATEBOOK_RISKSCORE,2025-05-21
Medicare,ACO REACH Financial and Quality Results,N_ETA,2025-05-21
Medicare,ACO REACH Financial and Quality Results,N_CAH,2025-05-21
Medicare,ACO REACH Financial and Quality Results,N_FQHC,2025-05-21
Medicare,ACO REACH Financial and Quality Results,N_RHC,2025-05-21
Medicare,ACO REACH Financial and Quality Results,N_HOSP,2025-05-21
Medicare,ACO REACH Financial and Quality Results,N_FAC_OTHER,2025-05-21
Medicare,ACO REACH Financial and Quality Results,N_PCP,2025-05-21
Medicare,ACO REACH Financial and Quality Results,N_SPEC,2025-05-21
Medicare,ACO REACH Financial and Quality Results,N_NP,2025-05-21
Medicare,ACO REACH Financial and Quality Results,N_PA,2025-05-21
Medicare,ACO REACH Financial and Quality Results,N_CNS,2025-05-21
Medicare,ACO REACH Financial and Quality Results,QUAL_SCR,2025-05-21
Medicare,ACO REACH Financial and Quality Results,ACR_SCR,2025-05-21
Medicare,ACO REACH Financial and Quality Results,UAMCC_SCR,2025-05-21
Medicare,ACO REACH Financial and Quality Results,DAH_SCR,2025-05-21
Medicare,ACO REACH Financial and Quality Results,TFU_SCR,2025-05-21
Medicare,ACO REACH Financial and Quality Results,SSM_TACI_SCR,2025-05-21
Medicare,ACO REACH Financial and Quality Results,SSM_COM_SCR,2025-05-21
Medicare,ACO REACH Financial and Quality Results,SSM_CC_SCR,2025-05-21
Medicare,ACO REACH Financial and Quality Results,SSM_SDM_SCR,2025-05-21
Medicare,ACO REACH Financial and Quality Results,SSM_PR_SCR,2025-05-21
Medicare,ACO REACH Financial and Quality Results,SSM_CHOS_SCR,2025-05-21
Medicare,ACO REACH Financial and Quality Results,SSM_HPE_SCR,2025-05-21
Medicare,ACO REACH Financial and Quality Results,SSM_SPR_SCR,2025-05-21
Medicare,ACO REACH Financial and Quality Results,CISEP_FLAG,2025-05-21
Medicare,ACO REACH Financial and Quality Results,HPP_FLAG,2025-05-21
Medicare,ACO REACH Financial and Quality Results,HDR_ADJUST,2025-05-21
Medicare,ACO REACH Financial and Quality Results,BENE_CNT,2025-05-21
Medicare,ACO REACH Financial and Quality Results,N_BEN_AGE_0_64,2025-05-21
Medicare,ACO REACH Financial and Quality Results,N_BEN_AGE_65_74,2025-05-21
Medicare,ACO REACH Financial and Quality Results,N_BEN_AGE_75_84,2025-05-21
Medicare,ACO REACH Financial and Quality Results,N_BEN_AGE_85PLUS,2025-05-21
Medicare,ACO REACH Financial and Quality Results,N_BEN_MALE,2025-05-21
Medicare,ACO REACH Financial and Quality Results,N_BEN_FEMALE,2025-05-21
Medicare,ACO REACH Financial and Quality Results,N_BEN_SEX_UNKNOWN,2025-05-21
Medicare,ACO REACH Financial and Quality Results,N_BEN_RACE_WHITE,2025-05-21
Medicare,ACO REACH Financial and Quality Results,N_BEN_RACE_BLACK,2025-05-21
Medicare,ACO REACH Financial and Quality Results,N_BEN_RACE_ASIAN,2025-05-21
Medicare,ACO REACH Financial and Quality Results,N_BEN_RACE_HISP,2025-05-21
Medicare,ACO REACH Financial and Quality Results,N_BEN_RACE_NATIVE,2025-05-21
Medicare,ACO REACH Financial and Quality Results,N_BEN_RACE_PI,2025-05-21
Medicare,ACO REACH Financial and Quality Results,N_BEN_RACE_OTHER,2025-05-21
Medicare,ACO REACH Financial and Quality Results,PERC_DUAL,2025-05-21
Medicare,ACO REACH Financial and Quality Results,PERC_LTI,2025-05-21
Medicare,ACO REACH Financial and Quality Results,EXPND_INP_S_TRM,2025-05-21
Medicare,ACO REACH Financial and Quality Results,EXPND_INP_L_TRM,2025-05-21
Medicare,ACO REACH Financial and Quality Results,EXPND_INP_REHAB,2025-05-21
Medicare,ACO REACH Financial and Quality Results,EXPND_INP_PSYCH,2025-05-21
Medicare,ACO REACH Financial and Quality Results,EXPND_AMBUPAY,2025-05-21
Medicare,ACO REACH Financial and Quality Results,ADM_S_TRM_N,2025-05-21
Medicare,ACO REACH Financial and Quality Results,ADM_L_TRM_N,2025-05-21
Medicare,ACO REACH Financial and Quality Results,ADM_REHAB_N,2025-05-21
Medicare,ACO REACH Financial and Quality Results,ADM_PSYCH_N,2025-05-21
Medicare,ACO REACH Financial and Quality Results,ADM_N,2025-05-21
Medicare,ACO REACH Financial and Quality Results,P_EDV_VIS,2025-05-21
Medicare,ACO REACH Financial and Quality Results,P_EDV_VIS_HOSP,2025-05-21
Medicare,ACO REACH Financial and Quality Results,P_CT_VIS,2025-05-21
Medicare,ACO REACH Financial and Quality Results,P_MRI_VIS,2025-05-21
Medicare,ACO REACH Financial and Quality Results,P_EM_PCP_VIS,2025-05-21
Medicare,ACO REACH Financial and Quality Results,P_EM_SP_VIS,2025-05-21
Medicare,ACO REACH Financial and Quality Results,P_EM_TOTAL,2025-05-21
Medicare,ACO REACH Financial and Quality Results,P_NURSE_VIS,2025-05-21
Medicare,ACO REACH Financial and Quality Results,P_FQHC_RHC_VIS,2025-05-21
Medicare,ACO REACH Financial and Quality Results,P_SNF_ADM,2025-05-21
Medicare,ACO REACH Financial and Quality Results,SNF_LOS,2025-05-21
Medicare,ACO REACH Financial and Quality Results,SNF_PAYPERSTAY,2025-05-21
Medicare,ACO REACH Providers,aco_id,2025-05-21
Medicare,ACO REACH Providers,par_lbn,2025-05-21
Medicare,ACO REACH Providers,aco_name,2025-05-21
Medicare,ACO REACH Providers,perf_year,2025-05-21
Medicare,ACO REACH Providers,start_date,2025-05-21
Medicare,ACO REACH Providers,term_date,2025-05-21
Medicare,ACO REACH Providers,prvdr_class,2025-05-21
Medicare,ACO REACH Providers,capitation_arrangement,2025-05-21
Medicare,ACO REACH Providers,apo_election,2025-05-21
Medicare,ACO REACH Providers,telehealth_waiver,2025-05-21
Medicare,ACO REACH Providers,pdhv_waiver,2025-05-21
Medicare,ACO REACH Providers,snf_waiver,2025-05-21
Medicare,ACO REACH Providers,cmhv_waiver,2025-05-21
Medicare,ACO REACH Providers,homeboundhh_waiver,2025-05-21
Medicare,ACO REACH Providers,hospicecc_waiver,2025-05-21
Medicare,ACO REACH Providers,ptbcost_bei_waiver,2025-05-21
Medicare,ACO REACH Providers,chronicdisease_bei_waiver,2025-05-21
Medicare,ACO REACH Providers,diabeticshoe_waiver,2025-05-21
Medicare,ACO REACH Providers,hit_waiver,2025-05-21
Medicare,ACO REACH Providers,mnt_waiver,2025-05-21
Medicare,Accountable Care Organization Participants,aco_id,2025-05-16
Medicare,Accountable Care Organization Participants,par_lbn,2025-05-16
Medicare,Accountable Care Organization Participants,aco_name,2025-05-16
Medicare,Accountable Care Organization Participants,aco_service_area,2025-05-16
Medicare,Accountable Care Organization Participants,agreement_period_num,2025-05-16
Medicare,Accountable Care Organization Participants,initial_start_date,2025-05-16
Medicare,Accountable Care Organization Participants,current_start_date,2025-05-16
Medicare,Accountable Care Organization Participants,re-entering_aco,2025-05-16
Medicare,Accountable Care Organization Participants,basic_track,2025-05-16
Medicare,Accountable Care Organization Participants,basic_track_level,2025-05-16
Medicare,Accountable Care Organization Participants,enhanced_track,2025-05-16
Medicare,Accountable Care Organization Participants,high_revenue_aco,2025-05-16
Medicare,Accountable Care Organization Participants,low_revenue_aco,2025-05-16
Medicare,Accountable Care Organization Participants,adv_pay,2025-05-16
Medicare,Accountable Care Organization Participants,aim,2025-05-16
Medicare,Accountable Care Organization Participants,aip,2025-05-16
Medicare,Accountable Care Organization Participants,snf_3-day_rule_waiver,2025-05-16
Medicare,Accountable Care Organization Participants,prospective_assignment,2025-05-16
Medicare,Accountable Care Organization Participants,retrospective_assignment,2025-05-16
Medicare,Accountable Care Organization Participants,aco_address,2025-05-16
Medicare,Accountable Care Organization Participants,aco_public_reporting_website,2025-05-16
Medicare,Accountable Care Organization Participants,aco_exec_name,2025-05-16
Medicare,Accountable Care Organization Participants,aco_exec_email,2025-05-16
Medicare,Accountable Care Organization Participants,aco_exec_phone,2025-05-16
Medicare,Accountable Care Organization Participants,aco_public_name,2025-05-16
Medicare,Accountable Care Organization Participants,aco_public_email,2025-05-16
Medicare,Accountable Care Organization Participants,aco_public_phone,2025-05-16
Medicare,Accountable Care Organization Participants,aco_compliance_contact_name,2025-05-16
Medicare,Accountable Care Organization Participants,aco_medical_director_name,2025-05-16
Medicare,Accountable Care Organization Participants,pc_flex_agreement_status,2025-05-16
Medicare,Accountable Care Organization Skilled Nursing Facility Affiliates,aco_id,2025-05-16
Medicare,Accountable Care Organization Skilled Nursing Facility Affiliates,aff_lbn,2025-05-16
Medicare,Accountable Care Organization Skilled Nursing Facility Affiliates,aco_name,2025-05-16
Medicare,Accountable Care Organization Skilled Nursing Facility Affiliates,aco_service_area,2025-05-16
Medicare,Accountable Care Organization Skilled Nursing Facility Affiliates,agreement_period_num,2025-05-16
Medicare,Accountable Care Organization Skilled Nursing Facility Affiliates,initial_start_date,2025-05-16
Medicare,Accountable Care Organization Skilled Nursing Facility Affiliates,current_start_date,2025-05-16
Medicare,Accountable Care Organization Skilled Nursing Facility Affiliates,re-entering_aco,2025-05-16
Medicare,Accountable Care Organization Skilled Nursing Facility Affiliates,basic_track,2025-05-16
Medicare,Accountable Care Organization Skilled Nursing Facility Affiliates,basic_track_level,2025-05-16
Medicare,Accountable Care Organization Skilled Nursing Facility Affiliates,enhanced_track,2025-05-16
Medicare,Accountable Care Organization Skilled Nursing Facility Affiliates,high_revenue_aco,2025-05-16
Medicare,Accountable Care Organization Skilled Nursing Facility Affiliates,low_revenue_aco,2025-05-16
Medicare,Accountable Care Organization Skilled Nursing Facility Affiliates,adv_pay,2025-05-16
Medicare,Accountable Care Organization Skilled Nursing Facility Affiliates,aim,2025-05-16
Medicare,Accountable Care Organization Skilled Nursing Facility Affiliates,aip,2025-05-16
Medicare,Accountable Care Organization Skilled Nursing Facility Affiliates,snf_3-day_rule_waiver,2025-05-16
Medicare,Accountable Care Organization Skilled Nursing Facility Affiliates,prospective_assignment,2025-05-16
Medicare,Accountable Care Organization Skilled Nursing Facility Affiliates,retrospective_assignment,2025-05-16
Medicare,Accountable Care Organization Skilled Nursing Facility Affiliates,aco_address,2025-05-16
Medicare,Accountable Care Organization Skilled Nursing Facility Affiliates,aco_public_reporting_website,2025-05-16
Medicare,Accountable Care Organization Skilled Nursing Facility Affiliates,aco_exec_name,2025-05-16
Medicare,Accountable Care Organization Skilled Nursing Facility Affiliates,aco_exec_email,2025-05-16
Medicare,Accountable Care Organization Skilled Nursing Facility Affiliates,aco_exec_phone,2025-05-16
Medicare,Accountable Care Organization Skilled Nursing Facility Affiliates,aco_public_name,2025-05-16
Medicare,Accountable Care Organization Skilled Nursing Facility Affiliates,aco_public_email,2025-05-16
Medicare,Accountable Care Organization Skilled Nursing Facility Affiliates,aco_public_phone,2025-05-16
Medicare,Accountable Care Organization Skilled Nursing Facility Affiliates,aco_compliance_contact_name,2025-05-16
Medicare,Accountable Care Organization Skilled Nursing Facility Affiliates,aco_medical_director_name,2025-05-16
Medicare,Accountable Care Organization Skilled Nursing Facility Affiliates,pc_flex_agreement_status,2025-05-16
Medicare,Accountable Care Organizations,aco_id,2025-05-16
Medicare,Accountable Care Organizations,aco_name,2025-05-16
Medicare,Accountable Care Organizations,aco_service_area,2025-05-16
Medicare,Accountable Care Organizations,agreement_period_num,2025-05-16
Medicare,Accountable Care Organizations,initial_start_date,2025-05-16
Medicare,Accountable Care Organizations,current_start_date,2025-05-16
Medicare,Accountable Care Organizations,re-entering_aco,2025-05-16
Medicare,Accountable Care Organizations,basic_track,2025-05-16
Medicare,Accountable Care Organizations,basic_track_level,2025-05-16
Medicare,Accountable Care Organizations,enhanced_track,2025-05-16
Medicare,Accountable Care Organizations,high_revenue_aco,2025-05-16
Medicare,Accountable Care Organizations,low_revenue_aco,2025-05-16
Medicare,Accountable Care Organizations,adv_pay,2025-05-16
Medicare,Accountable Care Organizations,aim,2025-05-16
Medicare,Accountable Care Organizations,aip,2025-05-16
Medicare,Accountable Care Organizations,snf_3-day_rule_waiver,2025-05-16
Medicare,Accountable Care Organizations,prospective_assignment,2025-05-16
Medicare,Accountable Care Organizations,retrospective_assignment,2025-05-16
Medicare,Accountable Care Organizations,aco_address,2025-05-16
Medicare,Accountable Care Organizations,aco_public_reporting_website,2025-05-16
Medicare,Accountable Care Organizations,aco_exec_name,2025-05-16
Medicare,Accountable Care Organizations,aco_exec_email,2025-05-16
Medicare,Accountable Care Organizations,aco_exec_phone,2025-05-16
Medicare,Accountable Care Organizations,aco_public_name,2025-05-16
Medicare,Accountable Care Organizations,aco_public_email,2025-05-16
Medicare,Accountable Care Organizations,aco_public_phone,2025-05-16
Medicare,Accountable Care Organizations,aco_compliance_contact_name,2025-05-16
Medicare,Accountable Care Organizations,aco_medical_director_name,2025-05-16
Medicare,Accountable Care Organizations,lat,2025-05-16
Medicare,Accountable Care Organizations,long,2025-05-16
Medicare,Accountable Care Organizations,pc_flex_agreement_status,2025-05-16
Medicare,Advance Investment Payment Spend Plan,ACO_ID,2025-03-18
Medicare,Advance Investment Payment Spend Plan,ACO_Name,2025-03-18
Medicare,Advance Investment Payment Spend Plan,Payment_Use,2025-03-18
Medicare,Advance Investment Payment Spend Plan,General_Spend_Category,2025-03-18
Medicare,Advance Investment Payment Spend Plan,General_Spend_Subcategory,2025-03-18
Medicare,Advance Investment Payment Spend Plan,Total_AIP_Funding_Received_through_December_2024,2025-03-18
Medicare,Advance Investment Payment Spend Plan,Projected_Spending_2024,2025-03-18
Medicare,Advance Investment Payment Spend Plan,Actual_Spending_2024,2025-03-18
Medicare,Advance Investment Payment Spend Plan,Projected_Spending_2025,2025-03-18
Medicare,Advance Investment Payment Spend Plan,Actual_Spending_2025,2025-03-18
Medicare,Agency for Healthcare Research and Quality (AHRQ) Patient Safety Indicator 11 (PSI-11) Measure Rates,HOSP_ID,2020-12-08
Medicare,Agency for Healthcare Research and Quality (AHRQ) Patient Safety Indicator 11 (PSI-11) Measure Rates,ADM_DISC,2020-12-08
Medicare,Agency for Healthcare Research and Quality (AHRQ) Patient Safety Indicator 11 (PSI-11) Measure Rates,RATE,2020-12-08
Medicare,Agency for Healthcare Research and Quality (AHRQ) Patient Safety Indicator 11 (PSI-11) Measure Rates,INTERVAL_LOWER_LIMIT,2020-12-08
Medicare,Agency for Healthcare Research and Quality (AHRQ) Patient Safety Indicator 11 (PSI-11) Measure Rates,INTERVAL_HIGHER_LIMIT,2020-12-08
Medicare,Agency for Healthcare Research and Quality (AHRQ) Patient Safety Indicator 11 (PSI-11) Measure Rates,START_QUARTER,2020-12-08
Medicare,Agency for Healthcare Research and Quality (AHRQ) Patient Safety Indicator 11 (PSI-11) Measure Rates,START_DATE,2020-12-08
Medicare,Agency for Healthcare Research and Quality (AHRQ) Patient Safety Indicator 11 (PSI-11) Measure Rates,END_QUARTER,2020-12-08
Medicare,Agency for Healthcare Research and Quality (AHRQ) Patient Safety Indicator 11 (PSI-11) Measure Rates,END_DATE,2020-12-08
Medicare,COVID-19 Nursing Home Data,week_ending,2025-01-16
Medicare,COVID-19 Nursing Home Data,federal_provider_number,2025-01-16
Medicare,COVID-19 Nursing Home Data,provider_name,2025-01-16
Medicare,COVID-19 Nursing Home Data,provider_address,2025-01-16
Medicare,COVID-19 Nursing Home Data,provider_city,2025-01-16
Medicare,COVID-19 Nursing Home Data,provider_state,2025-01-16
Medicare,COVID-19 Nursing Home Data,provider_zip_code,2025-01-16
Medicare,COVID-19 Nursing Home Data,provider_phone_number,2025-01-16
Medicare,COVID-19 Nursing Home Data,county,2025-01-16
Medicare,COVID-19 Nursing Home Data,submitted_data,2025-01-16
Medicare,COVID-19 Nursing Home Data,passed_quality_assurance_check,2025-01-16
Medicare,COVID-19 Nursing Home Data,residents_weekly_confirmed_covid_19,2025-01-16
Medicare,COVID-19 Nursing Home Data,residents_total_confirmed_covid_19,2025-01-16
Medicare,COVID-19 Nursing Home Data,residents_weekly_all_deaths,2025-01-16
Medicare,COVID-19 Nursing Home Data,residents_total_all_deaths,2025-01-16
Medicare,COVID-19 Nursing Home Data,residents_weekly_covid_19_deaths,2025-01-16
Medicare,COVID-19 Nursing Home Data,residents_total_covid_19_deaths,2025-01-16
Medicare,COVID-19 Nursing Home Data,number_of_all_beds,2025-01-16
Medicare,COVID-19 Nursing Home Data,total_number_of_occupied_beds,2025-01-16
Medicare,COVID-19 Nursing Home Data,Residents_Hospitalizations_with_Confirmed_COVID_19,2025-01-16
Medicare,COVID-19 Nursing Home Data,Residents_Hospitalizations_with_Confirmed_COVID_19_and_Up_to_Date_with_Vaccines,2025-01-16
Medicare,COVID-19 Nursing Home Data,staff_weekly_confirmed_covid_19,2025-01-16
Medicare,COVID-19 Nursing Home Data,staff_total_confirmed_covid_19,2025-01-16
Medicare,COVID-19 Nursing Home Data,Number_of_Residents_who_are_Up_to_Date_on_COVID_19_Vaccinations__14_Days_or_More_Before_Positive_Test,2025-01-16
Medicare,COVID-19 Nursing Home Data,number_of_residents_staying_in_this_facility_for_at_least_1_day_this_week,2025-01-16
Medicare,COVID-19 Nursing Home Data,number_of_all_healthcare_personnel_eligible_to_work_in_this_facility_for_at_least_1_day_this_week,2025-01-16
Medicare,COVID-19 Nursing Home Data,Number_of_Residents_Staying_in_this_Facility_for_At_Least_1_Day_This_Week_Up_to_Date_with_COVID_19_Vaccines,2025-01-16
Medicare,COVID-19 Nursing Home Data,Recent_Percentage_of_Current_Residents_Up_to_Date_with_COVID_19_Vaccines,2025-01-16
Medicare,COVID-19 Nursing Home Data,Percentage_of_Current_Residents_Up_to_Date_with_COVID_19_Vaccines,2025-01-16
Medicare,COVID-19 Nursing Home Data,Number_of_Healthcare_Personnel_Eligible_to_Work_in_this_Facility_for_At_Least_1_Day_This_Week_Up_to_Date_with_COVID_19_Vaccines,2025-01-16
Medicare,COVID-19 Nursing Home Data,Recent_Percentage_of_Current_Healthcare_Personnel_Up_to_Date_with_COVID_19_Vaccines,2025-01-16
Medicare,COVID-19 Nursing Home Data,Percentage_of_Current_Healthcare_Personnel_Up_to_Date_with_COVID_19_Vaccines,2025-01-16
Medicare,CPC Initiative - Participating Primary Care Practices,Name of Initiative,2025-04-24
Medicare,CPC Initiative - Participating Primary Care Practices,Participating Practice,2025-04-24
Medicare,CPC Initiative - Participating Primary Care Practices,Participating Practice Location,2025-04-24
Medicare,CPC Initiative - Participating Primary Care Practices,State,2025-04-24
Medicare,CPC Initiative - Participating Primary Care Practices,City,2025-04-24
Medicare,CPC Initiative - Participating Primary Care Practices,Geographic Reach,2025-04-24
Medicare,CPC Initiative - Participating Primary Care Practices,Street Address,2025-04-24
Medicare,CPC Initiative - Participating Primary Care Practices,Zip Code,2025-04-24
Medicare,Comprehensive Care for Joint Replacement Model: Metropolitan Statistical Areas,MSA,2021-01-04
Medicare,Comprehensive Care for Joint Replacement Model: Metropolitan Statistical Areas,MSA Title,2021-01-04
Medicare,Comprehensive Care for Joint Replacement Model: Metropolitan Statistical Areas,Counties,2021-01-04
Medicare,County-level Aggregate Expenditure and Risk Score Data on Assignable Beneficiaries,YEAR,2025-05-06
Medicare,County-level Aggregate Expenditure and Risk Score Data on Assignable Beneficiaries,STATE_NAME,2025-05-06
Medicare,County-level Aggregate Expenditure and Risk Score Data on Assignable Beneficiaries,COUNTY_NAME,2025-05-06
Medicare,County-level Aggregate Expenditure and Risk Score Data on Assignable Beneficiaries,STATE_ID,2025-05-06
Medicare,County-level Aggregate Expenditure and Risk Score Data on Assignable Beneficiaries,COUNTY_ID,2025-05-06
Medicare,County-level Aggregate Expenditure and Risk Score Data on Assignable Beneficiaries,PER_CAPITA_EXP_ESRD,2025-05-06
Medicare,County-level Aggregate Expenditure and Risk Score Data on Assignable Beneficiaries,AVG_RISK_SCORE_ESRD,2025-05-06
Medicare,County-level Aggregate Expenditure and Risk Score Data on Assignable Beneficiaries,AVG_DEMOG_SCORE_ESRD,2025-05-06
Medicare,County-level Aggregate Expenditure and Risk Score Data on Assignable Beneficiaries,PERSON_YEARS_ESRD,2025-05-06
Medicare,County-level Aggregate Expenditure and Risk Score Data on Assignable Beneficiaries,PER_CAPITA_EXP_DIS,2025-05-06
Medicare,County-level Aggregate Expenditure and Risk Score Data on Assignable Beneficiaries,AVG_RISK_SCORE_DIS,2025-05-06
Medicare,County-level Aggregate Expenditure and Risk Score Data on Assignable Beneficiaries,AVG_DEMOG_SCORE_DIS,2025-05-06
Medicare,County-level Aggregate Expenditure and Risk Score Data on Assignable Beneficiaries,PERSON_YEARS_DIS,2025-05-06
Medicare,County-level Aggregate Expenditure and Risk Score Data on Assignable Beneficiaries,PER_CAPITA_EXP_AGDU,2025-05-06
